Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Apr-18,F103267,Karnataka,Belgaum,Chikodi,  4 ,"  87,200 ",  400 ,PHYSICAL
Apr-18,F104756,Karnataka,Tumkur,C.n.halli,  10 ,"  54,223 ",  400 ,PHYSICAL
Apr-18,F103806,Karnataka,Shimoga,Tirthahalli,  5 ,"  167,118 ","  2,200 ",PHYSICAL
Apr-18,F104737,Tamil Nadu,Tirunelveli,Palayamkottai,  17 ,"  94,035 ",  -   ,PHYSICAL
Apr-18,F103385,Karnataka,Shimoga,Shimoga,  2 ,"  2,006 ","  3,530 ",PHYSICAL
Apr-18,F104653,Karnataka,Kolar,Chickballapur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104299,Pondicherry,Karaikal,Dharmapuram,  11 ,"  42,412 ",  -   ,PHYSICAL
Apr-18,F165844,Andhra Pradesh,Nellore,Naidupeta,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104739,Kerala,Kannur,Taliparamba,  1 ,  659 ,"  1,862 ",PHYSICAL
Apr-18,F104156,Telangana,Khammam,Kothagudem,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F104710,Karnataka,Chikkaballapur,Gauribidanur,  13 ,"  202,808 ","  1,400 ",PHYSICAL
Apr-18,F104136,Andhra Pradesh,Prakasam,Kanigiri,  16 ,"  188,868 ","  7,023 ",PHYSICAL
Apr-18,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  22 ,"  190,337 ","  11,264 ",PHYSICAL
Apr-18,F104519,Karnataka,Mysore,K R Nagar,  1 ,"  102,881 ",  600 ,PHYSICAL
Apr-18,F104660,Telangana,Medak,Bangla Venkatapur,  12 ,"  63,251 ","  3,200 ",PHYSICAL
Apr-18,F104410,Telangana,Medak,Siddipet,  18 ,"  93,844 ","  4,888 ",PHYSICAL
Apr-18,F138681,Karnataka,Kolar,Bagepalli,  1 ,"  7,365 ",  -   ,PHYSICAL
Apr-18,F104825,Karnataka,Chamrajnagar,Kollegal,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103405,Andhra Pradesh,Prakasam,Ongole,  48 ,"  563,236 ","  46,919 ",PHYSICAL
Apr-18,F103919,Andhra Pradesh,Kurnool,Nandyal,  3 ,"  71,187 ",  400 ,PHYSICAL
Apr-18,F104679,Kerala,Thiruvananthapuram,Chirayinkeezhu,  3 ,"  11,453 ","  2,658 ",PHYSICAL
Apr-18,F103208,Karnataka,Kolar,Chintamani,  3 ,"  80,484 ",  600 ,PHYSICAL
Apr-18,F104540,Tamil Nadu,Dindigul,Dindigul,  11 ,"  48,641 ",  -   ,PHYSICAL
Apr-18,F103486,Karnataka,Hassan,Arkalgud,  10 ,"  126,809 ","  6,928 ",PHYSICAL
Apr-18,F103459,Karnataka,Hassan,Arsikere,  1 ,"  51,204 ","  1,808 ",PHYSICAL
Apr-18,F103472,Andhra Pradesh,Ananthapur,Anantapur,  5 ,"  5,582 ","  1,568 ",PHYSICAL
Apr-18,F104078,Karnataka,Chickmagalur,Chikmagalur,  8 ,"  144,391 ","  3,547 ",PHYSICAL
Apr-18,F103524,Karnataka,Chickmagalur,Koppa,  -   ,  -   ,"  1,669 ",PHYSICAL
Apr-18,F104742,Andhra Pradesh,Prakasam,Ongole,  1 ,"  1,687 ",  -   ,PHYSICAL
Apr-18,F104377,Andhra Pradesh,Nellore,Dakkili,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  19 ,"  210,220 ","  14,751 ",PHYSICAL
Apr-18,F103391,Andhra Pradesh,Ananthapur,Anantapur,  3 ,"  7,222 ","  1,818 ",PHYSICAL
Apr-18,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  2 ,"  16,591 ",  400 ,PHYSICAL
Apr-18,F103411,Karnataka,Kolar,Bagepalli,  3 ,"  94,743 ","  1,899 ",PHYSICAL
Apr-18,F103380,Karnataka,Uttara Kannada,Kumta,  16 ,"  495,013 ","  24,214 ",PHYSICAL
Apr-18,F103939,Andhra Pradesh,Nellore,Nellore,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  3 ,"  32,800 ",  -   ,PHYSICAL
Apr-18,F103825,Karnataka,Koppal,Gangavathi,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103525,Andhra Pradesh,Kurnool,Kurnool,  1 ,"  5,112 ",  -   ,PHYSICAL
Apr-18,F104505,Kerala,Malappuram,Tirur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103779,Karnataka,Ramanagar,Ramanagara,  2 ,  -   ,  -   ,PHYSICAL
Apr-18,F104409,Telangana,K.V.Rangareddy,Rangareddy,  2 ,"  104,117 ",  400 ,PHYSICAL
Apr-18,F103424,Karnataka,Uttara Kannada,Sirsi,  11 ,"  474,617 ","  19,400 ",PHYSICAL
Apr-18,F103633,Karnataka,Raichur,Deodurga,  1 ,"  4,710 ","  1,660 ",PHYSICAL
Apr-18,F104567,Kerala,Thiruvananthapuram,Thiruvananthapuram,  3 ,"  14,103 ","  1,142 ",PHYSICAL
Apr-18,F104826,Kerala,Kannur,Taliparamba,  5 ,"  54,338 ",  800 ,PHYSICAL
Apr-18,F104730,Kerala,Malappuram,Ponnani,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104144,Andhra Pradesh,Cuddapah,Proddatur,  6 ,"  64,315 ",  -   ,PHYSICAL
Apr-18,F103295,Karnataka,Hassan,Arkalgud,  4 ,"  285,904 ","  4,011 ",PHYSICAL
Apr-18,F164624,Andhra Pradesh,Prakasam,Kanigiri,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104033,Tamil Nadu,Coimbatore,Coimbatore South,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104758,Karnataka,Kolar,Kolar,  1 ,"  2,841 ",  -   ,PHYSICAL
Apr-18,F104809,Tamil Nadu,Erode,Erode,  5 ,"  23,082 ",  400 ,PHYSICAL
Apr-18,F104180,Karnataka,Dakshina Kannada,Mangalore,  1 ,"  126,421 ",  400 ,PHYSICAL
Apr-18,F104468,Karnataka,Bangalore Rural,Doddaballapura,  1 ,"  18,660 ",  -   ,PHYSICAL
Apr-18,F103858,Karnataka,Chamrajnagar,Kollegal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103669,Karnataka,Uttara Kannada,Bhatkal,  14 ,"  222,019 ","  8,620 ",PHYSICAL
Apr-18,F104748,Kerala,Thrissur,Thrissur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104360,Karnataka,Dakshina Kannada,Puttur,  1 ,"  6,775 ","  1,223 ",PHYSICAL
Apr-18,F104491,Tamil Nadu,Ramanathapuram,Ramanathapuram,  14 ,"  68,972 ",  -   ,PHYSICAL
Apr-18,F103526,Karnataka,Chickmagalur,Mudigere,  4 ,"  120,024 ","  2,539 ",PHYSICAL
Apr-18,F103593,Andhra Pradesh,Krishna,Bapulapadu,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103701,Karnataka,Udupi,Kundapura,  12 ,"  344,748 ","  5,597 ",PHYSICAL
Apr-18,F104763,Kerala,Malappuram,Tirur,  2 ,"  22,297 ",  -   ,PHYSICAL
Apr-18,F103473,Andhra Pradesh,Chittoor,Madanapalle,  2 ,"  10,890 ",  -   ,PHYSICAL
Apr-18,F103323,Karnataka,Chickmagalur,Kadur,  3 ,"  51,270 ",  400 ,PHYSICAL
Apr-18,F103934,Telangana,Nalgonda,Nalgonda,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104009,Karnataka,Mandya,K.r.pete,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103671,Kerala,Kollam,Kottarakkara,  -   ,  -   ,"  1,303 ",PHYSICAL
Apr-18,F103650,Karnataka,Chickmagalur,Chikmagalur,  9 ,"  170,507 ","  2,000 ",PHYSICAL
Apr-18,F104595,Karnataka,Kodagu,Madikeri,  -   ,  -   ,"  1,235 ",PHYSICAL
Apr-18,F104501,Andhra Pradesh,Guntur,Krosuru,  5 ,"  24,716 ",  800 ,PHYSICAL
Apr-18,F104647,Karnataka,Mandya,Pandavapura,  8 ,"  122,131 ","  2,000 ",PHYSICAL
Apr-18,F104309,Telangana,Medak,Dubbak,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103480,Karnataka,Tumkur,Sira,  1 ,"  12,498 ","  1,310 ",PHYSICAL
Apr-18,F104060,Kerala,Malappuram,Ponani,  1 ,"  12,508 ",  -   ,PHYSICAL
Apr-18,F104446,Andhra Pradesh,Srikakulam,Santabommali Mandal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104512,Telangana,K.V.Rangareddy,Saroornagar,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F164618,Karnataka,Mysore,Nanjangud,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104424,Andhra Pradesh,Srikakulam,Ichchapuram Mandal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103922,Andhra Pradesh,Ananthapur,Kanaganapalle,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104727,Andhra Pradesh,West Godavari,Eluru,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103863,Karnataka,Hassan,Holenarasipur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103870,Tamil Nadu,Salem,Salem,  8 ,"  31,247 ",  -   ,PHYSICAL
Apr-18,F103570,Andhra Pradesh,Chittoor,Palamaner,  1 ,"  5,115 ",  -   ,PHYSICAL
Apr-18,F104333,Karnataka,Mysore,Nanjangud,  19 ,"  497,791 ","  8,066 ",PHYSICAL
Apr-18,F103195,Karnataka,Tumkur,Gubbi,  3 ,  -   ,"  1,171 ",PHYSICAL
Apr-18,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  3 ,"  16,247 ",  -   ,PHYSICAL
Apr-18,F104466,Andhra Pradesh,Kurnool,Adoni,  1 ,  591 ,  -   ,PHYSICAL
Apr-18,F104280,Karnataka,Chitradurga,Chitradurga,  3 ,"  153,612 ","  1,200 ",PHYSICAL
Apr-18,F103523,Kerala,Kasargod,Kasaragod,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103786,Karnataka,Kodagu,Madikeri,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103485,Karnataka,Hassan,Sakleshpur,  1 ,  750 ,  -   ,PHYSICAL
Apr-18,F104759,Karnataka,Mysore,Mysore,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104736,Tamil Nadu,Tirunelveli,Sankarankovil Bazaar,  2 ,"  23,280 ",  -   ,PHYSICAL
Apr-18,F104594,Karnataka,Chamrajnagar,Kollegal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F102811,Karnataka,Tumkur,Tumkur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103343,Andhra Pradesh,Ananthapur,Kalyandurg,  -   ,  -   ,"  1,923 ",PHYSICAL
Apr-18,F104318,Karnataka,Mysore,Mysore,  1 ,  543 ,  -   ,PHYSICAL
Apr-18,F103454,Kerala,Kozhikode,Kozhikode,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103652,Tamil Nadu,Coimbatore,Coimbatore North,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104269,Andhra Pradesh,Srikakulam,Tekkali,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104523,Andhra Pradesh,Kurnool,Nandyal,  1 ,"  37,314 ",  400 ,PHYSICAL
Apr-18,F103942,Tamil Nadu,Sivaganga,Karaikudi,  1 ,"  49,008 ","  4,026 ",PHYSICAL
Apr-18,F103811,Tamil Nadu,Cuddalore,Chidambaram North,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103436,Karnataka,Chickmagalur,Chikmagalur,  3 ,"  68,914 ",  -   ,PHYSICAL
Apr-18,F164727,Karnataka,Mysore,Nanjangud,  2 ,"  73,332 ",  400 ,PHYSICAL
Apr-18,F104276,Tamil Nadu,Erode,Erode,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103660,Tamil Nadu,Nagapattinam,Sirkali Tk,  2 ,"  14,845 ",  -   ,PHYSICAL
Apr-18,F104204,Tamil Nadu,Tiruchirappalli,Manapparai,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103630,Andhra Pradesh,Nellore,Tada,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F161015,Telangana,K.V.Rangareddy,Seri Lingampally,  1 ,  659 ,  -   ,PHYSICAL
Apr-18,F103648,Andhra Pradesh,Chittoor,Palamaner,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103387,Karnataka,Udupi,Udupi,  48 ,"  1,168,816 ","  35,380 ",PHYSICAL
Apr-18,F104257,Andhra Pradesh,Kurnool,Kurnool,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104804,Andhra Pradesh,Chittoor,Tirupati (Urban),  1 ,  871 ,  -   ,PHYSICAL
Apr-18,F103252,Karnataka,Shimoga,Sorab,  2 ,"  4,672 ",  -   ,PHYSICAL
Apr-18,F103659,Karnataka,Udupi,Kundapura,  14 ,"  300,711 ","  5,146 ",PHYSICAL
Apr-18,F104118,Andhra Pradesh,Guntur,Sattenapalle,  12 ,"  347,769 ","  6,750 ",PHYSICAL
Apr-18,F103673,Karnataka,Davangere,Belavanur,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F164622,Andhra Pradesh,West Godavari,Sivadevunichikkala,  1 ,"  43,552 ",  400 ,PHYSICAL
Apr-18,F103691,Karnataka,Tumkur,Sira,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F161009,Karnataka,Bangalore,Bangalore South,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103248,Karnataka,Shimoga,Sorab,  1 ,  667 ,  -   ,PHYSICAL
Apr-18,F164610,Karnataka,Gulbarga,Gulbarga,  7 ,"  20,407 ",  -   ,PHYSICAL
Apr-18,F103578,Andhra Pradesh,Chittoor,Palamaner,  -   ,  -   ,"  1,171 ",PHYSICAL
Apr-18,F104632,Kerala,Thiruvananthapuram,Thiruvananthapuram,  1 ,"  10,457 ",  -   ,PHYSICAL
Apr-18,F102583,Karnataka,Bangalore,Bangalore South,  4 ,"  63,023 ",  400 ,PHYSICAL
Apr-18,F104288,Tamil Nadu,Coimbatore,Coimbatore North,  2 ,"  7,705 ",  -   ,PHYSICAL
Apr-18,F104449,Tamil Nadu,Coimbatore,Coimbatore North,  4 ,"  30,444 ",  400 ,PHYSICAL
Apr-18,F161011,Karnataka,Chikkaballapur,Gauribidanur,  1 ,"  5,865 ",  -   ,PHYSICAL
Apr-18,F102814,Karnataka,Tumkur,Tumkur,  1 ,"  10,221 ",  -   ,PHYSICAL
Apr-18,F103491,Karnataka,Kolar,Srinivasapura,  1 ,"  1,060 ",  -   ,PHYSICAL
Apr-18,F103643,Karnataka,Uttara Kannada,Yellapur,  3 ,"  32,145 ","  1,322 ",PHYSICAL
Apr-18,F165318,Tamil Nadu,Tirunelveli,Radhapuram,  5 ,"  240,324 ",  400 ,PHYSICAL
Apr-18,F103888,Karnataka,Chitradurga,Hosadurga,  1 ,"  87,100 ",  400 ,PHYSICAL
Apr-18,F166246,Tamil Nadu,Tirunelveli,Palayamkottai,  3 ,"  11,088 ",  -   ,PHYSICAL
Apr-18,F104643,Kerala,Malappuram,Ernad,  2 ,"  27,737 ",  600 ,PHYSICAL
Apr-18,F104070,Andhra Pradesh,Ananthapur,Kadiri,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104350,Telangana,Medak,Kadlakal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104221,Karnataka,Hassan,Channarayapatna,  2 ,  -   ,  -   ,PHYSICAL
Apr-18,F103338,Karnataka,Chitradurga,Balenahalli,  4 ,"  1,363,358 ","  8,600 ",PHYSICAL
Apr-18,F104560,Telangana,K.V.Rangareddy,Rangareddy,  4 ,"  38,790 ","  2,410 ",PHYSICAL
Apr-18,F104194,Andhra Pradesh,Chittoor,Kalikiri,  1 ,"  5,420 ",  -   ,PHYSICAL
Apr-18,F104316,Kerala,Thrissur,Kodungallur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104052,Tamil Nadu,Karur,Aravakurichi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104761,Karnataka,Dharwad,Hubli,  7 ,"  93,872 ","  5,351 ",PHYSICAL
Apr-18,F104044,Karnataka,Ramanagar,Kanakapura,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104222,Telangana,Mahabub Nagar,Gadwal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F161007,Telangana,Warangal,Warangal,  5 ,"  1,500 ",  -   ,PHYSICAL
Apr-18,F104671,Andhra Pradesh,Krishna,Pedana,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104806,Tamil Nadu,Kanyakumari,Agastheeswaram,  12 ,"  523,951 ","  2,610 ",PHYSICAL
Apr-18,F104273,Kerala,Kannur,Thalassery,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104522,Telangana,Hyderabad,Hyd,  2 ,"  12,806 ",  400 ,PHYSICAL
Apr-18,F104262,Telangana,Mahabub Nagar,Gadwal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104253,Telangana,Mahabub Nagar,Abhangapur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104074,Andhra Pradesh,Kurnool,Kurnool,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104568,Telangana,Mahabub Nagar,Amangal,  1 ,  712 ,  -   ,PHYSICAL
Apr-18,F103945,Tamil Nadu,Erode,Erode,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103860,Andhra Pradesh,Nellore,Kavali,  1 ,  750 ,  -   ,PHYSICAL
Apr-18,F104168,Telangana,Nizamabad,Kamareddy,  2 ,"  9,775 ",  -   ,PHYSICAL
Apr-18,F104531,Andhra Pradesh,Kurnool,Dhone,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103513,Karnataka,Kolar,Mulbagal,  1 ,"  9,513 ",  400 ,PHYSICAL
Apr-18,F104731,Karnataka,Kolar,Mulbagal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103752,Karnataka,Kodagu,Virajpet,  7 ,"  41,402 ","  3,518 ",PHYSICAL
Apr-18,F103437,Karnataka,Haveri,Ranebennur,  1 ,"  2,306 ","  1,782 ",PHYSICAL
Apr-18,F104063,Karnataka,Hassan,Hassan,  2 ,"  35,996 ",  -   ,PHYSICAL
Apr-18,F104677,Tamil Nadu,Tiruvarur,Thiruvarur,  9 ,"  167,465 ",  800 ,PHYSICAL
Apr-18,F104771,Tamil Nadu,Krishnagiri,Krishnagiri,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F166143,West Bengal,Hooghly,Boinchi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103840,Tamil Nadu,Sivaganga,Tirupattur,  4 ,"  35,554 ","  1,578 ",PHYSICAL
Apr-18,F103877,Telangana,Warangal,Nekkonda,  1 ,"  1,091 ",  -   ,PHYSICAL
Apr-18,F103661,Karnataka,Bellary,Hb Halli,  7 ,"  116,069 ","  1,000 ",PHYSICAL
Apr-18,F103653,Telangana,Nalgonda,Nalgonda,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103903,Kerala,Kasargod,Hosdurg,  1 ,"  21,062 ",  400 ,PHYSICAL
Apr-18,F104233,Telangana,Khammam,Yellandu,  2 ,"  3,470 ",  -   ,PHYSICAL
Apr-18,F103612,Karnataka,Bidar,Basavakalyan,  1 ,"  1,279 ",  -   ,PHYSICAL
Apr-18,F103358,Kerala,Kannur,Taliparamba,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103439,Karnataka,Bijapur(KAR),Indi,  -   ,  -   ,"  1,229 ",PHYSICAL
Apr-18,F103988,Telangana,Nizamabad,Nizamabad,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103800,Telangana,Warangal,Nekkonda,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104579,Andhra Pradesh,Krishna,Kaikalur,  15 ,"  148,728 ","  6,492 ",PHYSICAL
Apr-18,F103737,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  5,228 ",  -   ,PHYSICAL
Apr-18,F103822,Karnataka,Bagalkot,Jamkhandi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103378,Karnataka,Dakshina Kannada,Belthangady,  2 ,"  2,150 ","  7,874 ",PHYSICAL
Apr-18,F104721,Tamil Nadu,Tuticorin,Tiruchendur,  4 ,"  33,888 ",  400 ,PHYSICAL
Apr-18,F103372,Karnataka,Uttara Kannada,Karwar,  1 ,  -   ,"  3,045 ",PHYSICAL
Apr-18,F103599,Kerala,Kozhikode,Kozhikode,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104733,Karnataka,Bangalore Rural,Hoskote,  2 ,"  15,197 ",  400 ,PHYSICAL
Apr-18,F103883,Tamil Nadu,Salem,Salem,  4 ,"  25,349 ",  -   ,PHYSICAL
Apr-18,F103640,Karnataka,Dharwad,Dharwad,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103882,Telangana,Nizamabad,Kamareddy,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103623,Karnataka,Udupi,Karkal,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F104264,Karnataka,Mysore,Mysore,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103564,Tamil Nadu,Coimbatore,Coimbatore North,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  3 ,"  7,406 ",  400 ,PHYSICAL
Apr-18,F103336,Karnataka,Koppal,Kushtagi,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F104407,Tamil Nadu,Salem,Mettur,  5 ,"  24,706 ",  -   ,PHYSICAL
Apr-18,F103759,Karnataka,Ramanagar,Magadi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103802,Kerala,Kozhikode,Vadakara,  1 ,"  46,703 ","  1,947 ",PHYSICAL
Apr-18,F103910,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  15,213 ",  -   ,PHYSICAL
Apr-18,F103442,Karnataka,Chickmagalur,Chikmagalur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104374,Karnataka,Mandya,Mandya,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104256,Andhra Pradesh,Cuddapah,Cuddapah,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104625,Andhra Pradesh,Chittoor,Palamaner,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103438,Karnataka,Bijapur(KAR),Indi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F166247,Telangana,K.V.Rangareddy,Rangareddy,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  1 ,  631 ,  -   ,PHYSICAL
Apr-18,F104064,Andhra Pradesh,Ananthapur,Hindupur,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103489,Andhra Pradesh,Cuddapah,Yerraguntla,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103675,Karnataka,Bellary,Siruguppa,  2 ,"  4,215 ",  -   ,PHYSICAL
Apr-18,F104484,Karnataka,Dharwad,Hubli,  1 ,"  87,200 ",  -   ,PHYSICAL
Apr-18,F104775,Kerala,Palakkad,Mannarkad,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104135,Tamil Nadu,Salem,Omalur,  1 ,"  35,252 ",  -   ,PHYSICAL
Apr-18,F104933,Tamil Nadu,Tuticorin,Cruz Fernandespuram,  1 ,"  20,169 ",  -   ,PHYSICAL
Apr-18,F104732,Kerala,Thiruvananthapuram,Neyyattinkara,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104371,Andhra Pradesh,Krishna,Bantumilli,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103506,Karnataka,Chickmagalur,Tarikere,  2 ,"  12,883 ",  400 ,PHYSICAL
Apr-18,F103359,Kerala,Kasargod,Kasaragod,  1 ,  -   ,  -   ,PHYSICAL
Apr-18,F103731,Tamil Nadu,Madurai,Madurai South,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103768,Karnataka,Raichur,Raichur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104444,Tamil Nadu,Tiruvarur,Mannargudi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103561,Karnataka,Bidar,Humnabad,  10 ,  -   ,"  2,006 ",PHYSICAL
Apr-18,F164616,Telangana,Adilabad,Mudhole,  6 ,  -   ,  -   ,PHYSICAL
Apr-18,F104665,Andhra Pradesh,Cuddapah,Kodur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104753,Kerala,Thrissur,Kunnamkulam,  2 ,  -   ,  -   ,PHYSICAL
Apr-18,F103710,Karnataka,Kodagu,Virajpet,  1 ,"  7,741 ",  -   ,PHYSICAL
Apr-18,F104039,Telangana,Nizamabad,Bodhan,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104171,Telangana,Medak,Ananthsagar,  1 ,"  10,965 ",  -   ,PHYSICAL
Apr-18,F103429,Karnataka,Kolar,Chickballapur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103357,Karnataka,Dakshina Kannada,Mangalore,  1 ,"  3,385 ",  -   ,PHYSICAL
Apr-18,F164620,Telangana,Karim Nagar,Arepalli,  2 ,  -   ,  -   ,PHYSICAL
Apr-18,F103781,Karnataka,Raichur,Raichur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103881,Karnataka,Mandya,Pandavapura,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103209,Karnataka,Kolar,Malur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103367,Karnataka,Shimoga,Hosanagar,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104099,Andhra Pradesh,Krishna,Nuzvid,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103904,Andhra Pradesh,Chittoor,Puttur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F165560,Andhra Pradesh,Prakasam,Giddalur,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103479,Karnataka,Bijapur(KAR),B.bagewadi,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104541,Tamil Nadu,Coimbatore,Coimbatore South,  1 ,"  4,607 ",  -   ,PHYSICAL
Apr-18,F104022,Telangana,Warangal,Turrur,  1 ,"  12,549 ",  -   ,PHYSICAL
Apr-18,F104592,Telangana,Warangal,Warangal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104160,Andhra Pradesh,Nellore,Marripadu,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104164,Andhra Pradesh,Kurnool,Kurnool,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104922,Karnataka,Belgaum,Bailhongal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F161004,Karnataka,Shimoga,Shimoga,  7 ,"  738,969 ","  4,959 ",PHYSICAL
Apr-18,F104120,Telangana,Warangal,Warangal,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F104004,Andhra Pradesh,Nellore,Naidupeta,  -   ,  -   ,  -   ,PHYSICAL
Apr-18,F103192,Karnataka,Mandya,Mandya,  2 ,"  1,875 ",  -   ,PHYSICAL
Apr-18,F103613,Andhra Pradesh,East Godavari,Malikipuram,  1 ,  512 ,  -   ,PHYSICAL
Apr-18,F104547,Andhra Pradesh,Ananthapur,Puttaparthi,  1 ,"  31,364 ",  400 ,PHYSICAL
